name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M181T493_NEG,181.06042,492.741,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00031;C00095;C02336;C10906;C00124;C00137;C00221;C00764;C00256;C06468;C02022;C01934;C01720;C00984;C00186;C00577;C02426;C01582;C01825;C06153;C02045;C01680;C19891;C01013;C04092;C05380;C16623,M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG,C00031;C00095;C02336;C10906;C00124;C00137;C00221;C00764;C00256;C06468;C02022;C01934;C01720;C00984;C00186;C00577;C02426;C01582;C01825;C06153;C02045;C01680;C19891;C01013;C04092;C05380;C16623,D-Glucose;D-Fructose;beta-D-Fructose;D-Fructose;D-Galactose;myo-Inositol;beta-D-Glucose;D-Sorbose;(R)-Lactate;D-Psicose;D-Erythrulose;L-Rhamnonate;L-Fuconate;alpha-D-Galactose;(S)-Lactate;D-Glyceraldehyde;L-Glyceraldehyde;Galactose;L-Galactose;scyllo-Inositol;L-Erythrulose;D-Fuconate;1D-chiro-Inositol;3-Hydroxypropanoate;delta1-Piperideine-2-carboxylate;Nicotinurate;Isonicotinylglycine,[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2],M-H;M-H;M-H;M-H;M-H;M-H;M-H;M-H;2M-H;M-H;M+CH3COO;M-H;M-H;M-H;2M-H;2M-H;2M-H;M-H;M-H;M-H;M+CH3COO;M-H;M-H;2M-H;M+Cl+NH3;M-H;M-H,C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C3H6O3;C6H12O6;C4H8O4;C6H12O6;C6H12O6;C6H12O6;C3H6O3;C3H6O3;C3H6O3;C6H12O6;C6H12O6;C6H12O6;C4H8O4;C6H12O6;C6H12O6;C3H6O3;C6H9NO2;C8H8N2O3;C8H8N2O3,0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.920447267848;0.712512355283;0.487831387531;0.487831387531,C02022_6;C02045_6;C00184_3;C00577_3;C02426_3;C00256_3;C01013_1;C00795_6;C00124_7;C00267_7;C02336_6;C00984_7;C00221_7;C05380_3;C16623_3;C00764_5;C10906_5;C06468_5;C00247_5;C01934_3;C01720_3;C01582_3;C06153_5;C01680_3;C19891_4;C01487_4;C04092_1,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M180T493_NEG,180.05973,492.5505,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00031;C00095;C02336;C10906;C00124;C00137;C00221;C00764;C00256;C06468;C02022;C01934;C01720;C00984;C00186;C00577;C02426;C01582;C01825;C06153;C02045;C01680;C19891;C01013;C04092;C06809,M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG;M179T492_NEG,C00031;C00095;C02336;C10906;C00124;C00137;C00221;C00764;C00256;C06468;C02022;C01934;C01720;C00984;C00186;C00577;C02426;C01582;C01825;C06153;C02045;C01680;C19891;C01013;C04092;C06809,D-Glucose;D-Fructose;beta-D-Fructose;D-Fructose;D-Galactose;myo-Inositol;beta-D-Glucose;D-Sorbose;(R)-Lactate;D-Psicose;D-Erythrulose;L-Rhamnonate;L-Fuconate;alpha-D-Galactose;(S)-Lactate;D-Glyceraldehyde;L-Glyceraldehyde;Galactose;L-Galactose;scyllo-Inositol;L-Erythrulose;D-Fuconate;1D-chiro-Inositol;3-Hydroxypropanoate;delta1-Piperideine-2-carboxylate;Acetylcysteine,[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M-H;M-H;M-H;M-H;M-H;M-H;M-H;M-H;2M-H;M-H;M+CH3COO;M-H;M-H;M-H;2M-H;2M-H;2M-H;M-H;M-H;M-H;M+CH3COO;M-H;M-H;2M-H;M+Cl+NH3;M-H+NH3,C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C3H6O3;C6H12O6;C4H8O4;C6H12O6;C6H12O6;C6H12O6;C3H6O3;C3H6O3;C3H6O3;C6H12O6;C6H12O6;C6H12O6;C4H8O4;C6H12O6;C6H12O6;C3H6O3;C6H9NO2;C5H9NO3S,0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.926241931019;0.874993012613;0.583671149171,C02022_6;C02045_6;C00184_3;C00577_3;C02426_3;C00256_3;C01013_1;C00795_6;C00124_7;C00267_7;C02336_6;C00984_7;C00221_7;C00137_5;C00764_5;C06468_5;C00247_5;C01934_3;C01720_3;C01582_3;C06153_5;C01680_3;C19891_4;C01487_4;C06809_1;C04092_1,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M107T648_POS,106.9962,647.5740000000002,isotopeAnnotation;isotopeAnnotation,C00033;C00266,M105T647_POS;M105T647_POS,C00033;C00266,Acetate;Glycolaldehyde,[M+2];[M+2],M+2Na-H;M+2Na-H,C2H4O2;C2H4O2,0.910236211066;0.910236211066,C00033_3;C00266_3,grade2;grade2
M100T477_NEG,100.04033000000001,477.3185,adductAnnotation;adductAnnotation,C00033;C00266,M119T478_NEG;M119T478_NEG,C00033;C00266,Acetate;Glycolaldehyde,[M];[M],M-H+CH3CN;M-H+CH3CN,C2H4O2;C2H4O2,0.8329236;0.8329236,C00033_2;C00266_2,grade2;grade2
M106T648_POS,105.99553,647.721,isotopeAnnotation;isotopeAnnotation,C00033;C00266,M105T647_POS;M105T647_POS,C00033;C00266,Acetate;Glycolaldehyde,[M+1];[M+1],M+2Na-H;M+2Na-H,C2H4O2;C2H4O2,0.903751320515;0.903751320515,C00033_3;C00266_3,grade2;grade2
M105T647_POS,104.9929,647.321,metAnnotation;metAnnotation,C02655;C01380,M264T542_POS;M104T625_POS,C00033;C00266,Acetate;Glycolaldehyde,[M];[M],M+2Na-H;M+2Na-H,C2H4O2;C2H4O2,0.399647267942;0.262388701423,C00033_3;C00266_3,grade2;grade2
M119T478_NEG,119.0346,478.17800000000005,adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C00033;C00266;C02022;C02045,M119T478_NEG;M119T478_NEG;M101T478_NEG;M101T478_NEG,C00033;C00266;C02022;C02045,Acetate;Glycolaldehyde;D-Erythrulose;L-Erythrulose,[M];[M];[M];[M],2M-H;2M-H;M-H;M-H,C2H4O2;C2H4O2;C4H8O4;C4H8O4,0.99168825;0.99168825;0.88118825;0.88118825,C00033_2;C00266_2;C02022_4;C02045_4,grade2;grade2;grade2;grade2
M120T478_NEG,120.03922,477.589,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00033;C00266;C02022;C02045,M119T478_NEG;M119T478_NEG;M119T478_NEG;M119T478_NEG,C00033;C00266;C02022;C02045,Acetate;Glycolaldehyde;D-Erythrulose;L-Erythrulose,[M+1];[M+1];[M+1];[M+1],M+CH3COO;M+CH3COO;M-H;M-H,C2H4O2;C2H4O2;C4H8O4;C4H8O4,0.844863859261;0.844863859261;0.844863859261;0.844863859261,C00033_2;C00266_2;C02022_4;C02045_4,grade2;grade2;grade2;grade2
M445T932_POS,445.03507,932.127,isotopeAnnotation,C00035,M444T932_POS,C00035,GDP,[M+1],M+H,C10H15N5O11P2,0.981954979,C00035_3,grade1
M445T898_POS,445.03455,898.2975,isotopeAnnotation,C00035,M444T898_POS,C00035,GDP,[M+1],M+H,C10H15N5O11P2,0.971683481,C00035_2,grade1
M466T932_POS,466.01283,931.8175,adductAnnotation,C00035,M444T932_POS,C00035,GDP,[M],M+Na,C10H15N5O11P2,0.893990631,C00035_3,grade1
M444T898_POS,444.03252000000003,898.4105,seed,nan,nan,C00035,GDP,[M],M+H,C10H15N5O11P2,0.953434211,C00035_2,grade1
M505T899_POS,505.05919000000006,899.2589999999999,isotopeAnnotation,C00035,M504T900_POS,C00035,GDP,[M+1],M+CH3COO+2H,C10H15N5O11P2,0.835485854,C00035_2,grade1
M504T900_POS,504.06442999999996,899.5905,adductAnnotation,C00035,M444T898_POS,C00035,GDP,[M],M+CH3COO+2H,C10H15N5O11P2,0.361114213,C00035_2,grade1
M444T932_POS,444.03250999999995,932.127,seed,nan,nan,C00035,GDP,[M],M+H,C10H15N5O11P2,0.949300478,C00035_3,grade1
M74T673_NEG,74.02524,672.821,seed,nan,nan,C00037,Glycine,[M],M-H,C2H5NO2,0.859932957,C00037_2,grade1
M75T673_NEG,75.029,673.041,isotopeAnnotation,C00037,M74T673_NEG,C00037,Glycine,[M+1],M-H,C2H5NO2,0.864709118,C00037_2,grade1
M155T730_NEG,154.97517,730.2660000000003,adductAnnotation,C00042,M99T730_NEG,C00042,Succinate,[M],M-2H+K,C4H6O4,0.963553,C00042_12,grade1
M118T730_NEG,118.02233999999999,730.1695,isotopeAnnotation,C00042,M117T730_2_NEG,C00042,Succinate,[M+1],M-H,C4H6O4,0.989159863,C00042_12,grade1
M139T730_NEG,139.00096000000002,730.185,seed,nan,nan,C00042,Succinate,[M],M+Na-2H,C4H6O4,0.896693907,C00042_12,grade1
M100T730_NEG,100.01203000000001,730.2705,isotopeAnnotation,C00042,M99T730_NEG,C00042,Succinate,[M+1],M-H-H2O,C4H6O4,0.970812215,C00042_12,grade1
M117T730_2_NEG,117.01977,730.1455,seed,nan,nan,C00042,Succinate,[M],M-H,C4H6O4,0.875279538,C00042_12,grade1
M119T730_NEG,119.02313999999998,730.0010000000003,isotopeAnnotation,C00042,M117T730_2_NEG,C00042,Succinate,[M+2],M-H,C4H6O4,0.967905267,C00042_12,grade1
M99T730_NEG,99.00874,730.1985,adductAnnotation,C00042,M139T730_NEG,C00042,Succinate,[M],M-H-H2O,C4H6O4,0.97169975,C00042_12,grade1
M606T821_NEG,606.07368,821.278,seed,nan,nan,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M-H,C17H27N3O17P2,0.935840483,C00043_1,grade1
M630T822_NEG,630.06015,821.888,isotopeAnnotation,C00043,M628T822_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+2],M-2H+Na,C17H27N3O17P2,0.97269588,C00043_1,grade1
M646T824_POS,646.04266,823.54,adductAnnotation,C00043,M652T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M+K,C17H27N3O17P2,0.885617827,C00043_1,grade1
M608T823_POS,608.09223,823.076,metAnnotation,C00105,M342T835_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M+H,C17H27N3O17P2,0.941251478,C00043_1,grade1
M652T823_POS,652.04621,823.34,seed,nan,nan,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M-H+2Na,C17H27N3O17P2,0.912445782,C00043_1,grade1
M630T823_POS,630.07385,823.1995,seed,nan,nan,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M+Na,C17H27N3O17P2,0.801828012,C00043_1,grade1
M631T822_NEG,631.07553,821.802,isotopeAnnotation,C00043,M628T822_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+3],M-2H+Na,C17H27N3O17P2,0.644602047,C00043_1,grade1
M611T823_POS,611.09898,823.2635,isotopeAnnotation,C00043,M608T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+3],M+H,C17H27N3O17P2,0.914259818,C00043_1,grade1
M607T821_NEG,607.07646,821.2755,isotopeAnnotation,C00043,M606T821_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+1],M-H,C17H27N3O17P2,0.98631782,C00043_1,grade1
M608T821_NEG,608.07778,821.279,isotopeAnnotation,C00043,M606T821_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+2],M-H,C17H27N3O17P2,0.970401597,C00043_1,grade1
M610T822_NEG,610.0813400000002,821.825,isotopeAnnotation,C00043,M606T821_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+4],M-H,C17H27N3O17P2,0.852635486,C00043_1,grade1
M632T823_POS,632.0778799999998,823.352,isotopeAnnotation,C00043,M630T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+2],M+Na,C17H27N3O17P2,0.932598718,C00043_1,grade1
M644T822_NEG,644.03167,821.8295,adductAnnotation,C00043,M628T822_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M-2H+K,C17H27N3O17P2,0.933419822,C00043_1,grade1
M631T823_POS,631.07566,823.285,isotopeAnnotation,C00043,M630T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+1],M+Na,C17H27N3O17P2,0.951217314,C00043_1,grade1
M609T821_NEG,609.08075,821.2915,isotopeAnnotation,C00043,M606T821_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+3],M-H,C17H27N3O17P2,0.977867407,C00043_1,grade1
M609T823_POS,609.09407,822.71,isotopeAnnotation,C00043,M608T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+1],M+H,C17H27N3O17P2,0.898071395,C00043_1,grade1
M653T824_POS,653.0568400000002,823.905,isotopeAnnotation,C00043,M652T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+1],M-H+2Na,C17H27N3O17P2,0.90028535,C00043_1,grade1
M625T823_POS,625.11782,822.6705,seed,nan,nan,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M+NH4,C17H27N3O17P2,0.926423459,C00043_1,grade1
M572T822_POS,572.0690900000002,822.064,adductAnnotation,C00043,M625T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M+H-2H2O,C17H27N3O17P2,0.870119264,C00043_1,grade1
M626T823_POS,626.12136,822.807,isotopeAnnotation,C00043,M625T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+1],M+NH4,C17H27N3O17P2,0.907936102,C00043_1,grade1
M629T822_NEG,629.06167,821.796,isotopeAnnotation,C00043,M628T822_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+1],M-2H+Na,C17H27N3O17P2,0.915332984,C00043_1,grade1
M610T823_POS,610.09566,823.133,isotopeAnnotation,C00043,M608T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+2],M+H,C17H27N3O17P2,0.952892257,C00043_1,grade1
M303T821_1_NEG,302.5326100000001,821.285,adductAnnotation,C00043,M606T821_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M-2H,C17H27N3O17P2,0.981318558,C00043_1,grade1
M627T823_POS,627.12152,823.2739999999999,isotopeAnnotation,C00043,M625T823_POS,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M+2],M+NH4,C17H27N3O17P2,0.885502863,C00043_1,grade1
M606T862_NEG,606.08204,862.1110000000001,seed,nan,nan,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M-H,C17H27N3O17P2,0.919826131,C00043_3,grade1
M628T822_NEG,628.05423,821.8105,metAnnotation,C04501,M300T838_NEG,C00043,UDP-N-acetyl-alpha-D-glucosamine,[M],M-2H+Na,C17H27N3O17P2,0.959472769,C00043_1,grade1
M504T647_NEG,503.96702,646.6669999999998,adductAnnotation,C00044,M563T647_1_NEG,C00044,GTP,[M],M-H-H2O,C10H16N5O14P3,0.684506193,C00044_1,grade2
M559T652_NEG,558.95138,651.9259999999998,isotopeAnnotation,C00044,M558T650_NEG,C00044,GTP,[M+1],M+Cl,C10H16N5O14P3,0.326311497,C00044_2,grade2
M558T650_NEG,557.95251,649.831,adductAnnotation,C00044,M575T650_NEG,C00044,GTP,[M],M+Cl,C10H16N5O14P3,0.742688415,C00044_2,grade2
M577T650_NEG,576.9976,649.918,isotopeAnnotation,C00044,M575T650_NEG,C00044,GTP,[M+2],M+Cl+NH3,C10H16N5O14P3,0.535980828,C00044_2,grade2
M576T650_NEG,575.99888,649.99,isotopeAnnotation,C00044,M575T650_NEG,C00044,GTP,[M+1],M+Cl+NH3,C10H16N5O14P3,0.641195497,C00044_2,grade2
M575T650_NEG,574.9930099999998,649.7935,adductAnnotation,C00044,M558T650_NEG,C00044,GTP,[M],M+Cl+NH3,C10H16N5O14P3,0.752116909,C00044_2,grade2
M564T647_NEG,564.01838,647.325,isotopeAnnotation;isotopeAnnotation,C00044;C06620,M563T647_1_NEG;M563T647_1_NEG,C00044;C06620,"GTP;dTDP-3,4-dioxo-2,6-dideoxy-D-glucose",[M+1];[M+1],M-H+CH3CN;M+Cl,C10H16N5O14P3;C16H22N2O14P2,0.765755187885;0.713348820451,C06620_1;C00044_1,grade2;grade2
M563T647_1_NEG,563.01168,647.3095,adductAnnotation;adductAnnotation,C00044;C06620,M504T647_NEG;M580T648_1_NEG,C00044;C06620,"GTP;dTDP-3,4-dioxo-2,6-dideoxy-D-glucose",[M];[M],M-H+CH3CN;M+Cl,C10H16N5O14P3;C16H22N2O14P2,0.811406906466;0.382906712369,C06620_1;C00044_1,grade2;grade2
M147T981_NEG,147.10279,980.8330000000001,isotopeAnnotation,C00047,M145T981_2_NEG,C00047,L-Lysine,[M+2],M-H,C6H14N2O2,0.952996213,C00047_4,grade1
M210T689_POS,210.12177000000003,689.018,adductAnnotation,C00047,M188T691_POS,C00047,L-Lysine,[M],M+CH3CN+Na,C6H14N2O2,0.693105283,C00047_4,grade1
M145T981_2_NEG,145.09867,980.625,seed,nan,nan,C00047,L-Lysine,[M],M-H,C6H14N2O2,0.912450384,C00047_4,grade1
M129T93_POS,129.10199,92.50299999999999,seed,nan,nan,C00047,L-Lysine,[M],M+H-H2O,C6H14N2O2,0.9027162,C00047_2,grade1
M167T981_NEG,167.07992,981.013,adductAnnotation,C00047,M145T981_2_NEG,C00047,L-Lysine,[M],M-2H+Na,C6H14N2O2,0.921602533,C00047_4,grade1
M148T979_POS,148.1162,979.442,isotopeAnnotation,C00047,M147T979_2_POS,C00047,L-Lysine,[M+1],M+H,C6H14N2O2,0.997481769,C00047_6,grade1
M188T691_POS,188.13948,690.837,seed,nan,nan,C00047,L-Lysine,[M],M+CH3CN+H,C6H14N2O2,0.916186576,C00047_4,grade1
M210T83_POS,210.1124,82.99700000000001,adductAnnotation,C00047,M293T83_POS,C00047,L-Lysine,[M],M+CH3CN+Na,C6H14N2O2,0.44977195,C00047_1,grade1
M293T83_POS,293.21132,82.529,seed,nan,nan,C00047,L-Lysine,[M],2M+H,C6H14N2O2,0.863056774,C00047_1,grade1
M169T85_POS,169.09727,84.6325,adductAnnotation,C00047,M210T83_POS,C00047,L-Lysine,[M],M+Na,C6H14N2O2,0.628689367,C00047_1,grade1
M147T979_2_POS,147.1139,979.432,adductAnnotation,C00047,M293T979_POS,C00047,L-Lysine,[M],M+H,C6H14N2O2,0.970972783,C00047_6,grade1
M169T979_POS,169.09492,979.42,seed,nan,nan,C00047,L-Lysine,[M],M+Na,C6H14N2O2,0.900981809,C00047_6,grade1
M146T981_NEG,146.10116000000005,980.633,isotopeAnnotation,C00047,M145T981_2_NEG,C00047,L-Lysine,[M+1],M-H,C6H14N2O2,0.969431156,C00047_4,grade1
M293T979_POS,293.21925,979.442,seed,nan,nan,C00047,L-Lysine,[M],2M+H,C6H14N2O2,0.863760714,C00047_6,grade1
M117T700_POS,117.0374,699.7675,isotopeAnnotation;isotopeAnnotation,C00048;C01596,M116T700_POS;M116T700_POS,C00048;C01596,Glyoxylate;Maleamate,[M+1];[M+1],M+CH3CN+H;M+H,C2H2O3;C4H5NO3,0.954137307889;0.954137307889,C01596_3;C00048_4,grade2;grade2
M138T700_POS,138.01619,700.194,adductAnnotation;adductAnnotation,C00048;C01596,M116T700_POS;M116T700_POS,C00048;C01596,Glyoxylate;Maleamate,[M];[M],M+CH3CN+Na;M+Na,C2H2O3;C4H5NO3,0.927128316666;0.927128316666,C01596_3;C00048_4,grade2;grade2
M132T756_NEG,132.02991,756.1805,seed;seed,nan;nan,nan;nan,C00049;C00402,L-Aspartate;D-Aspartate,[M];[M],M-H;M-H,C4H7NO4;C4H7NO4,0.840638170007;0.839358170007,C00049_4;C00402_4,grade1;grade1
M116T759_POS,116.03401000000001,758.97,adductAnnotation;adductAnnotation,C00049;C00402,M134T758_POS;M134T758_POS,C00049;C00402,L-Aspartate;D-Aspartate,[M];[M],M+H-H2O;M+H-H2O,C4H7NO4;C4H7NO4,0.759678233333;0.759678233333,C00049_3;C00402_3,grade1;grade1
M134T758_POS,134.04453,757.7555,seed;seed,nan;nan,nan;nan,C00049;C00402,L-Aspartate;D-Aspartate,[M];[M],M+H;M+H,C4H7NO4;C4H7NO4,0.790948366407;0.781348366407,C00049_3;C00402_3,grade1;grade1
M135T758_POS,135.048,758.25,isotopeAnnotation;isotopeAnnotation,C00049;C00402,M134T758_POS;M134T758_POS,C00049;C00402,L-Aspartate;D-Aspartate,[M+1];[M+1],M+H;M+H,C4H7NO4;C4H7NO4,0.901021375061;0.901021375061,C00049_3;C00402_3,grade1;grade1
M325T940_POS,325.11384,940.247,metAnnotation,C00025,M130T532_POS,C00051,Glutathione,[M],M+NH4,C10H17N3O6S,0.720635959,C00051_13,grade2
M326T940_POS,326.1173100000001,940.312,isotopeAnnotation,C00051,M325T940_POS,C00051,Glutathione,[M+1],M+NH4,C10H17N3O6S,0.834569288,C00051_13,grade2
M586T845_POS,586.09547,844.988,isotopeAnnotation,C00052,M584T845_POS,C00052,UDP-alpha-D-galactose,[M+2],M+NH4,C15H24N2O17P2,0.955708736,C00052_2,grade1
M590T845_1_POS,590.0491,844.8839999999999,isotopeAnnotation,C00052,M589T845_POS,C00052,UDP-alpha-D-galactose,[M+1],M+Na,C15H24N2O17P2,0.955917487,C00052_2,grade1
M612T845_1_POS,612.03116,844.7560000000003,isotopeAnnotation,C00052,M611T845_POS,C00052,UDP-alpha-D-galactose,[M+1],M+2Na-H,C15H24N2O17P2,0.937401229,C00052_2,grade1
M568T845_POS,568.0668,844.952,isotopeAnnotation,C00052,M567T845_POS,C00052,UDP-alpha-D-galactose,[M+1],M+H,C15H24N2O17P2,0.975206244,C00052_2,grade1
M611T845_POS,611.0274,844.625,metAnnotation,C00015,M422T867_POS,C00052,UDP-alpha-D-galactose,[M],M+2Na-H,C15H24N2O17P2,0.975093779,C00052_2,grade1
M584T845_POS,584.0917599999998,844.943,seed,nan,nan,C00052,UDP-alpha-D-galactose,[M],M+NH4,C15H24N2O17P2,0.893244082,C00052_2,grade1
M591T845_POS,591.05124,844.943,isotopeAnnotation,C00052,M589T845_POS,C00052,UDP-alpha-D-galactose,[M+2],M+Na,C15H24N2O17P2,0.94982746,C00052_2,grade1
M605T845_POS,605.01127,844.7835,adductAnnotation,C00052,M611T845_POS,C00052,UDP-alpha-D-galactose,[M],M+K,C15H24N2O17P2,0.727013975,C00052_2,grade1
M587T845_POS,587.09819,844.908,isotopeAnnotation,C00052,M584T845_POS,C00052,UDP-alpha-D-galactose,[M+3],M+NH4,C15H24N2O17P2,0.955967967,C00052_2,grade1
M627T846_POS,627.07545,845.5915,adductAnnotation,C00052,M567T845_POS,C00052,UDP-alpha-D-galactose,[M],M+CH3COO+2H,C15H24N2O17P2,0.621491715,C00052_2,grade1
M606T845_POS,606.01567,844.7560000000003,isotopeAnnotation,C00052,M605T845_POS,C00052,UDP-alpha-D-galactose,[M+1],M+K,C15H24N2O17P2,0.80697862,C00052_2,grade1
M589T845_POS,589.04637,844.943,seed,nan,nan,C00052,UDP-alpha-D-galactose,[M],M+Na,C15H24N2O17P2,0.867491825,C00052_2,grade1
M567T845_POS,567.06424,844.952,metAnnotation,C00105,M342T835_POS,C00052,UDP-alpha-D-galactose,[M],M+H,C15H24N2O17P2,0.95964066,C00052_2,grade1
M585T845_POS,585.09413,844.943,isotopeAnnotation,C00052,M584T845_POS,C00052,UDP-alpha-D-galactose,[M+1],M+NH4,C15H24N2O17P2,0.948694729,C00052_2,grade1
M508T934_POS,508.00452,933.98,seed;seed,nan;nan,nan;nan,C00053;C00002,3'-Phosphoadenylyl sulfate;ATP,[M];[M],M+H;M+H,C10H15N5O13P2S;C10H16N5O13P3,0.873579545881;0.848955963805,C00002_1;C00053_1,grade1;grade1
M531T934_POS,530.97488,934.1005,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00053;C00131;C00002,M530T934_POS;M530T934_POS;M530T934_POS,C00053;C00131;C00002,3'-Phosphoadenylyl sulfate;dATP;ATP,[M+1];[M+1];[M+1],M+Na;M+K;M+Na,C10H15N5O13P2S;C10H16N5O12P3;C10H16N5O13P3,0.857489410429;0.712517479736;0.527274492461,C00002_1;C00053_1;C00131_1,grade1;grade1;grade1
M429T872_NEG,429.02313,871.9305,isotopeAnnotation;isotopeAnnotation,C00054;C00008,M426T872_NEG;M426T872_NEG,C00054;C00008,"Adenosine 3',5'-bisphosphate;ADP",[M+3];[M+3],M-H;M-H,C10H15N5O10P2;C10H15N5O10P2,0.755338339714;0.755338339714,C00054_3;C00008_3,grade1;grade1
